time,target_ids,target_ranges,target_speeds,bin_target_speeds
2025-11-07T15:03:31.424399+00:00,"[136, 0, 0, 0, 0, 0]","[106, 0, 0, 0, 0, 0]","[12.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00110000', '', '', '', '', '']"
2025-11-07T15:03:31.570653+00:00,"[136, 0, 0, 0, 0, 0]","[105, 0, 0, 0, 0, 0]","[12.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00110000', '', '', '', '', '']"
2025-11-07T15:03:31.716939+00:00,"[136, 0, 0, 0, 0, 0]","[103, 0, 0, 0, 0, 0]","[12.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00110000', '', '', '', '', '']"
2025-11-07T15:03:31.814430+00:00,"[136, 0, 0, 0, 0, 0]","[102, 0, 0, 0, 0, 0]","[12.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00110000', '', '', '', '', '']"
2025-11-07T15:03:31.960690+00:00,"[136, 0, 0, 0, 0, 0]","[100, 0, 0, 0, 0, 0]","[12.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00110000', '', '', '', '', '']"
2025-11-07T15:03:32.058170+00:00,"[136, 0, 0, 0, 0, 0]","[99, 0, 0, 0, 0, 0]","[12.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00110000', '', '', '', '', '']"
2025-11-07T15:03:32.204310+00:00,"[136, 0, 0, 0, 0, 0]","[98, 0, 0, 0, 0, 0]","[12.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00110000', '', '', '', '', '']"
2025-11-07T15:03:32.301918+00:00,"[136, 0, 0, 0, 0, 0]","[96, 0, 0, 0, 0, 0]","[12.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00110000', '', '', '', '', '']"
2025-11-07T15:03:32.496926+00:00,"[136, 0, 0, 0, 0, 0]","[94, 0, 0, 0, 0, 0]","[12.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00110000', '', '', '', '', '']"
2025-11-07T15:03:32.594429+00:00,"[136, 0, 0, 0, 0, 0]","[93, 0, 0, 0, 0, 0]","[12.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00110000', '', '', '', '', '']"
2025-11-07T15:03:32.691939+00:00,"[136, 0, 0, 0, 0, 0]","[91, 0, 0, 0, 0, 0]","[12.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00110000', '', '', '', '', '']"
2025-11-07T15:03:32.789444+00:00,"[136, 0, 0, 0, 0, 0]","[90, 0, 0, 0, 0, 0]","[12.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00110000', '', '', '', '', '']"
2025-11-07T15:03:32.935697+00:00,"[136, 0, 0, 0, 0, 0]","[89, 0, 0, 0, 0, 0]","[12.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00110000', '', '', '', '', '']"
2025-11-07T15:03:33.081941+00:00,"[136, 0, 0, 0, 0, 0]","[87, 0, 0, 0, 0, 0]","[12.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00110000', '', '', '', '', '']"
2025-11-07T15:03:33.179437+00:00,"[136, 0, 0, 0, 0, 0]","[86, 0, 0, 0, 0, 0]","[12.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00110000', '', '', '', '', '']"
2025-11-07T15:03:33.325688+00:00,"[136, 0, 0, 0, 0, 0]","[85, 0, 0, 0, 0, 0]","[12.25, 0.0, 0.0, 0.0, 0.0, 0.0]","['00110001', '', '', '', '', '']"
2025-11-07T15:03:33.423198+00:00,"[136, 0, 0, 0, 0, 0]","[83, 0, 0, 0, 0, 0]","[12.25, 0.0, 0.0, 0.0, 0.0, 0.0]","['00110001', '', '', '', '', '']"
2025-11-07T15:03:33.569454+00:00,"[136, 0, 0, 0, 0, 0]","[82, 0, 0, 0, 0, 0]","[12.25, 0.0, 0.0, 0.0, 0.0, 0.0]","['00110001', '', '', '', '', '']"
2025-11-07T15:03:33.666928+00:00,"[136, 0, 0, 0, 0, 0]","[80, 0, 0, 0, 0, 0]","[12.25, 0.0, 0.0, 0.0, 0.0, 0.0]","['00110001', '', '', '', '', '']"
2025-11-07T15:03:33.813201+00:00,"[136, 0, 0, 0, 0, 0]","[79, 0, 0, 0, 0, 0]","[12.25, 0.0, 0.0, 0.0, 0.0, 0.0]","['00110001', '', '', '', '', '']"
2025-11-07T15:03:33.959456+00:00,"[136, 0, 0, 0, 0, 0]","[77, 0, 0, 0, 0, 0]","[12.25, 0.0, 0.0, 0.0, 0.0, 0.0]","['00110001', '', '', '', '', '']"
2025-11-07T15:03:34.056945+00:00,"[136, 0, 0, 0, 0, 0]","[75, 0, 0, 0, 0, 0]","[12.25, 0.0, 0.0, 0.0, 0.0, 0.0]","['00110001', '', '', '', '', '']"
2025-11-07T15:03:34.203208+00:00,"[136, 0, 0, 0, 0, 0]","[74, 0, 0, 0, 0, 0]","[12.25, 0.0, 0.0, 0.0, 0.0, 0.0]","['00110001', '', '', '', '', '']"
2025-11-07T15:03:34.300695+00:00,"[136, 0, 0, 0, 0, 0]","[73, 0, 0, 0, 0, 0]","[12.25, 0.0, 0.0, 0.0, 0.0, 0.0]","['00110001', '', '', '', '', '']"
2025-11-07T15:03:34.446914+00:00,"[136, 0, 0, 0, 0, 0]","[71, 0, 0, 0, 0, 0]","[12.25, 0.0, 0.0, 0.0, 0.0, 0.0]","['00110001', '', '', '', '', '']"
2025-11-07T15:03:34.544426+00:00,"[136, 0, 0, 0, 0, 0]","[70, 0, 0, 0, 0, 0]","[12.25, 0.0, 0.0, 0.0, 0.0, 0.0]","['00110001', '', '', '', '', '']"
2025-11-07T15:03:34.739472+00:00,"[136, 0, 0, 0, 0, 0]","[68, 0, 0, 0, 0, 0]","[12.25, 0.0, 0.0, 0.0, 0.0, 0.0]","['00110001', '', '', '', '', '']"
2025-11-07T15:03:34.836963+00:00,"[136, 0, 0, 0, 0, 0]","[67, 0, 0, 0, 0, 0]","[12.25, 0.0, 0.0, 0.0, 0.0, 0.0]","['00110001', '', '', '', '', '']"
2025-11-07T15:03:34.934455+00:00,"[136, 0, 0, 0, 0, 0]","[65, 0, 0, 0, 0, 0]","[12.25, 0.0, 0.0, 0.0, 0.0, 0.0]","['00110001', '', '', '', '', '']"
2025-11-07T15:03:35.080701+00:00,"[136, 0, 0, 0, 0, 0]","[64, 0, 0, 0, 0, 0]","[12.25, 0.0, 0.0, 0.0, 0.0, 0.0]","['00110001', '', '', '', '', '']"
2025-11-07T15:03:35.178203+00:00,"[136, 0, 0, 0, 0, 0]","[62, 0, 0, 0, 0, 0]","[12.25, 0.0, 0.0, 0.0, 0.0, 0.0]","['00110001', '', '', '', '', '']"
2025-11-07T15:03:35.324457+00:00,"[136, 0, 0, 0, 0, 0]","[61, 0, 0, 0, 0, 0]","[12.25, 0.0, 0.0, 0.0, 0.0, 0.0]","['00110001', '', '', '', '', '']"
2025-11-07T15:03:35.422462+00:00,"[136, 0, 0, 0, 0, 0]","[60, 0, 0, 0, 0, 0]","[12.25, 0.0, 0.0, 0.0, 0.0, 0.0]","['00110001', '', '', '', '', '']"
2025-11-07T15:03:35.568222+00:00,"[136, 0, 0, 0, 0, 0]","[59, 0, 0, 0, 0, 0]","[12.25, 0.0, 0.0, 0.0, 0.0, 0.0]","['00110001', '', '', '', '', '']"
2025-11-07T15:03:35.665736+00:00,"[136, 0, 0, 0, 0, 0]","[57, 0, 0, 0, 0, 0]","[12.25, 0.0, 0.0, 0.0, 0.0, 0.0]","['00110001', '', '', '', '', '']"
2025-11-07T15:03:35.811977+00:00,"[136, 0, 0, 0, 0, 0]","[56, 0, 0, 0, 0, 0]","[12.25, 0.0, 0.0, 0.0, 0.0, 0.0]","['00110001', '', '', '', '', '']"
2025-11-07T15:03:35.958226+00:00,"[136, 0, 0, 0, 0, 0]","[55, 0, 0, 0, 0, 0]","[12.25, 0.0, 0.0, 0.0, 0.0, 0.0]","['00110001', '', '', '', '', '']"
2025-11-07T15:03:36.055720+00:00,"[136, 0, 0, 0, 0, 0]","[53, 0, 0, 0, 0, 0]","[12.25, 0.0, 0.0, 0.0, 0.0, 0.0]","['00110001', '', '', '', '', '']"
2025-11-07T15:03:36.201843+00:00,"[136, 0, 0, 0, 0, 0]","[51, 0, 0, 0, 0, 0]","[12.25, 0.0, 0.0, 0.0, 0.0, 0.0]","['00110001', '', '', '', '', '']"
2025-11-07T15:03:36.299452+00:00,"[136, 0, 0, 0, 0, 0]","[49, 0, 0, 0, 0, 0]","[12.25, 0.0, 0.0, 0.0, 0.0, 0.0]","['00110001', '', '', '', '', '']"
2025-11-07T15:03:36.494343+00:00,"[136, 0, 0, 0, 0, 0]","[48, 0, 0, 0, 0, 0]","[12.25, 0.0, 0.0, 0.0, 0.0, 0.0]","['00110001', '', '', '', '', '']"
2025-11-07T15:03:36.591957+00:00,"[136, 0, 0, 0, 0, 0]","[46, 0, 0, 0, 0, 0]","[12.25, 0.0, 0.0, 0.0, 0.0, 0.0]","['00110001', '', '', '', '', '']"
2025-11-07T15:03:36.689465+00:00,"[136, 0, 0, 0, 0, 0]","[45, 0, 0, 0, 0, 0]","[12.25, 0.0, 0.0, 0.0, 0.0, 0.0]","['00110001', '', '', '', '', '']"
2025-11-07T15:03:36.835596+00:00,"[136, 0, 0, 0, 0, 0]","[43, 0, 0, 0, 0, 0]","[12.25, 0.0, 0.0, 0.0, 0.0, 0.0]","['00110001', '', '', '', '', '']"
2025-11-07T15:03:36.933201+00:00,"[136, 0, 0, 0, 0, 0]","[42, 0, 0, 0, 0, 0]","[12.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00110000', '', '', '', '', '']"
2025-11-07T15:03:37.079348+00:00,"[136, 0, 0, 0, 0, 0]","[40, 0, 0, 0, 0, 0]","[12.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00110000', '', '', '', '', '']"
2025-11-07T15:03:37.177008+00:00,"[136, 0, 0, 0, 0, 0]","[39, 0, 0, 0, 0, 0]","[12.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00110000', '', '', '', '', '']"
2025-11-07T15:03:37.323180+00:00,"[136, 0, 0, 0, 0, 0]","[37, 0, 0, 0, 0, 0]","[12.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00110000', '', '', '', '', '']"
2025-11-07T15:03:37.421256+00:00,"[136, 0, 0, 0, 0, 0]","[35, 0, 0, 0, 0, 0]","[12.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00110000', '', '', '', '', '']"
2025-11-07T15:03:37.566916+00:00,"[136, 0, 0, 0, 0, 0]","[34, 0, 0, 0, 0, 0]","[12.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00110000', '', '', '', '', '']"
2025-11-07T15:03:37.713264+00:00,"[136, 0, 0, 0, 0, 0]","[32, 0, 0, 0, 0, 0]","[12.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00110000', '', '', '', '', '']"
2025-11-07T15:03:37.810746+00:00,"[136, 0, 0, 0, 0, 0]","[30, 0, 0, 0, 0, 0]","[12.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00110000', '', '', '', '', '']"
2025-11-07T15:03:37.957042+00:00,"[136, 140, 0, 0, 0, 0]","[29, 126, 0, 0, 0, 0]","[12.0, 11.0, 0.0, 0.0, 0.0, 0.0]","['00110000', '00101100', '', '', '', '']"
2025-11-07T15:03:38.054538+00:00,"[136, 140, 0, 0, 0, 0]","[27, 124, 0, 0, 0, 0]","[11.75, 10.75, 0.0, 0.0, 0.0, 0.0]","['00101111', '00101011', '', '', '', '']"
2025-11-07T15:03:38.200788+00:00,"[136, 140, 0, 0, 0, 0]","[26, 123, 0, 0, 0, 0]","[11.75, 10.75, 0.0, 0.0, 0.0, 0.0]","['00101111', '00101011', '', '', '', '']"
2025-11-07T15:03:38.298286+00:00,"[136, 140, 0, 0, 0, 0]","[25, 122, 0, 0, 0, 0]","[11.75, 11.0, 0.0, 0.0, 0.0, 0.0]","['00101111', '00101100', '', '', '', '']"
2025-11-07T15:03:38.493280+00:00,"[136, 140, 0, 0, 0, 0]","[23, 120, 0, 0, 0, 0]","[11.75, 11.0, 0.0, 0.0, 0.0, 0.0]","['00101111', '00101100', '', '', '', '']"
2025-11-07T15:03:38.590750+00:00,"[136, 140, 0, 0, 0, 0]","[22, 119, 0, 0, 0, 0]","[11.5, 11.0, 0.0, 0.0, 0.0, 0.0]","['00101110', '00101100', '', '', '', '']"
2025-11-07T15:03:38.688318+00:00,"[136, 140, 0, 0, 0, 0]","[20, 118, 0, 0, 0, 0]","[11.5, 11.0, 0.0, 0.0, 0.0, 0.0]","['00101110', '00101100', '', '', '', '']"
2025-11-07T15:03:38.834537+00:00,"[136, 140, 0, 0, 0, 0]","[19, 117, 0, 0, 0, 0]","[11.5, 11.0, 0.0, 0.0, 0.0, 0.0]","['00101110', '00101100', '', '', '', '']"
2025-11-07T15:03:38.932056+00:00,"[136, 140, 0, 0, 0, 0]","[17, 116, 0, 0, 0, 0]","[11.25, 11.0, 0.0, 0.0, 0.0, 0.0]","['00101101', '00101100', '', '', '', '']"
2025-11-07T15:03:39.078258+00:00,"[136, 140, 0, 0, 0, 0]","[16, 114, 0, 0, 0, 0]","[11.0, 11.0, 0.0, 0.0, 0.0, 0.0]","['00101100', '00101100', '', '', '', '']"
2025-11-07T15:03:39.175805+00:00,"[136, 140, 0, 0, 0, 0]","[15, 113, 0, 0, 0, 0]","[11.0, 11.0, 0.0, 0.0, 0.0, 0.0]","['00101100', '00101100', '', '', '', '']"
2025-11-07T15:03:39.322047+00:00,"[136, 140, 0, 0, 0, 0]","[15, 112, 0, 0, 0, 0]","[10.75, 11.0, 0.0, 0.0, 0.0, 0.0]","['00101011', '00101100', '', '', '', '']"
2025-11-07T15:03:39.420059+00:00,"[136, 140, 0, 0, 0, 0]","[14, 111, 0, 0, 0, 0]","[10.5, 11.0, 0.0, 0.0, 0.0, 0.0]","['00101010', '00101100', '', '', '', '']"
2025-11-07T15:03:39.565757+00:00,"[136, 140, 0, 0, 0, 0]","[13, 110, 0, 0, 0, 0]","[10.25, 11.0, 0.0, 0.0, 0.0, 0.0]","['00101001', '00101100', '', '', '', '']"
2025-11-07T15:03:39.712070+00:00,"[136, 140, 0, 0, 0, 0]","[12, 108, 0, 0, 0, 0]","[10.0, 11.0, 0.0, 0.0, 0.0, 0.0]","['00101000', '00101100', '', '', '', '']"
2025-11-07T15:03:39.809568+00:00,"[136, 140, 0, 0, 0, 0]","[11, 107, 0, 0, 0, 0]","[10.0, 11.0, 0.0, 0.0, 0.0, 0.0]","['00101000', '00101100', '', '', '', '']"
2025-11-07T15:03:39.955801+00:00,"[136, 140, 0, 0, 0, 0]","[10, 105, 0, 0, 0, 0]","[10.0, 11.0, 0.0, 0.0, 0.0, 0.0]","['00101000', '00101100', '', '', '', '']"
2025-11-07T15:03:40.053271+00:00,"[136, 140, 0, 0, 0, 0]","[9, 103, 0, 0, 0, 0]","[10.0, 11.0, 0.0, 0.0, 0.0, 0.0]","['00101000', '00101100', '', '', '', '']"
2025-11-07T15:03:40.199564+00:00,"[136, 140, 0, 0, 0, 0]","[8, 102, 0, 0, 0, 0]","[10.0, 11.0, 0.0, 0.0, 0.0, 0.0]","['00101000', '00101100', '', '', '', '']"
2025-11-07T15:03:40.297058+00:00,"[136, 140, 0, 0, 0, 0]","[6, 101, 0, 0, 0, 0]","[10.0, 11.0, 0.0, 0.0, 0.0, 0.0]","['00101000', '00101100', '', '', '', '']"
2025-11-07T15:03:40.443817+00:00,"[136, 140, 0, 0, 0, 0]","[5, 100, 0, 0, 0, 0]","[10.0, 11.0, 0.0, 0.0, 0.0, 0.0]","['00101000', '00101100', '', '', '', '']"
2025-11-07T15:03:40.589525+00:00,"[136, 140, 0, 0, 0, 0]","[4, 99, 0, 0, 0, 0]","[10.0, 11.0, 0.0, 0.0, 0.0, 0.0]","['00101000', '00101100', '', '', '', '']"
2025-11-07T15:03:40.687099+00:00,"[136, 140, 0, 0, 0, 0]","[2, 98, 0, 0, 0, 0]","[10.0, 11.0, 0.0, 0.0, 0.0, 0.0]","['00101000', '00101100', '', '', '', '']"
2025-11-07T15:03:40.833330+00:00,"[136, 140, 0, 0, 0, 0]","[1, 96, 0, 0, 0, 0]","[10.0, 11.0, 0.0, 0.0, 0.0, 0.0]","['00101000', '00101100', '', '', '', '']"
2025-11-07T15:03:40.930815+00:00,"[136, 140, 0, 0, 0, 0]","[0, 95, 0, 0, 0, 0]","[10.0, 11.0, 0.0, 0.0, 0.0, 0.0]","['00101000', '00101100', '', '', '', '']"
2025-11-07T15:03:41.077017+00:00,"[140, 0, 0, 0, 0, 0]","[93, 0, 0, 0, 0, 0]","[11.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101100', '', '', '', '', '']"
2025-11-07T15:03:41.174515+00:00,"[140, 0, 0, 0, 0, 0]","[92, 0, 0, 0, 0, 0]","[11.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101100', '', '', '', '', '']"
2025-11-07T15:03:41.320777+00:00,"[140, 0, 0, 0, 0, 0]","[90, 0, 0, 0, 0, 0]","[11.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101100', '', '', '', '', '']"
2025-11-07T15:03:41.418772+00:00,"[140, 0, 0, 0, 0, 0]","[89, 0, 0, 0, 0, 0]","[11.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101100', '', '', '', '', '']"
2025-11-07T15:03:41.564530+00:00,"[140, 0, 0, 0, 0, 0]","[88, 0, 0, 0, 0, 0]","[11.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101100', '', '', '', '', '']"
2025-11-07T15:03:41.710800+00:00,"[140, 0, 0, 0, 0, 0]","[87, 0, 0, 0, 0, 0]","[11.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101100', '', '', '', '', '']"
2025-11-07T15:03:41.808212+00:00,"[140, 0, 0, 0, 0, 0]","[85, 0, 0, 0, 0, 0]","[11.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101100', '', '', '', '', '']"
2025-11-07T15:03:41.954537+00:00,"[140, 0, 0, 0, 0, 0]","[84, 0, 0, 0, 0, 0]","[11.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101100', '', '', '', '', '']"
2025-11-07T15:03:42.052026+00:00,"[140, 0, 0, 0, 0, 0]","[83, 0, 0, 0, 0, 0]","[11.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101100', '', '', '', '', '']"
2025-11-07T15:03:42.198275+00:00,"[140, 0, 0, 0, 0, 0]","[82, 0, 0, 0, 0, 0]","[10.75, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101011', '', '', '', '', '']"
2025-11-07T15:03:42.295734+00:00,"[140, 0, 0, 0, 0, 0]","[81, 0, 0, 0, 0, 0]","[10.75, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101011', '', '', '', '', '']"
2025-11-07T15:03:42.490779+00:00,"[140, 0, 0, 0, 0, 0]","[79, 0, 0, 0, 0, 0]","[10.75, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101011', '', '', '', '', '']"
2025-11-07T15:03:42.588220+00:00,"[140, 0, 0, 0, 0, 0]","[78, 0, 0, 0, 0, 0]","[10.75, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101011', '', '', '', '', '']"
2025-11-07T15:03:42.685668+00:00,"[140, 0, 0, 0, 0, 0]","[77, 0, 0, 0, 0, 0]","[10.75, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101011', '', '', '', '', '']"
2025-11-07T15:03:42.832054+00:00,"[140, 0, 0, 0, 0, 0]","[76, 0, 0, 0, 0, 0]","[10.75, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101011', '', '', '', '', '']"
2025-11-07T15:03:42.929543+00:00,"[140, 0, 0, 0, 0, 0]","[74, 0, 0, 0, 0, 0]","[10.75, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101011', '', '', '', '', '']"
2025-11-07T15:03:43.075790+00:00,"[140, 0, 0, 0, 0, 0]","[73, 0, 0, 0, 0, 0]","[10.75, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101011', '', '', '', '', '']"
2025-11-07T15:03:43.173255+00:00,"[140, 0, 0, 0, 0, 0]","[71, 0, 0, 0, 0, 0]","[10.75, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101011', '', '', '', '', '']"
2025-11-07T15:03:43.319551+00:00,"[140, 0, 0, 0, 0, 0]","[70, 0, 0, 0, 0, 0]","[10.75, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101011', '', '', '', '', '']"
2025-11-07T15:03:43.417552+00:00,"[140, 0, 0, 0, 0, 0]","[69, 0, 0, 0, 0, 0]","[10.75, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101011', '', '', '', '', '']"
2025-11-07T15:03:43.563211+00:00,"[140, 0, 0, 0, 0, 0]","[68, 0, 0, 0, 0, 0]","[10.75, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101011', '', '', '', '', '']"
2025-11-07T15:03:43.709573+00:00,"[140, 0, 0, 0, 0, 0]","[67, 0, 0, 0, 0, 0]","[10.75, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101011', '', '', '', '', '']"
2025-11-07T15:03:43.807071+00:00,"[140, 0, 0, 0, 0, 0]","[66, 0, 0, 0, 0, 0]","[10.75, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101011', '', '', '', '', '']"
2025-11-07T15:03:43.953300+00:00,"[140, 0, 0, 0, 0, 0]","[64, 0, 0, 0, 0, 0]","[10.5, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101010', '', '', '', '', '']"
2025-11-07T15:03:44.050864+00:00,"[140, 140, 0, 0, 0, 0]","[63, 101, 0, 0, 0, 0]","[10.5, 10.5, 0.0, 0.0, 0.0, 0.0]","['00101010', '00101010', '', '', '', '']"
2025-11-07T15:03:44.197106+00:00,"[140, 140, 0, 0, 0, 0]","[62, 100, 0, 0, 0, 0]","[10.5, 10.5, 0.0, 0.0, 0.0, 0.0]","['00101010', '00101010', '', '', '', '']"
2025-11-07T15:03:44.294614+00:00,"[140, 140, 0, 0, 0, 0]","[61, 99, 0, 0, 0, 0]","[10.5, 10.5, 0.0, 0.0, 0.0, 0.0]","['00101010', '00101010', '', '', '', '']"
2025-11-07T15:03:44.489601+00:00,"[140, 140, 0, 0, 0, 0]","[59, 97, 0, 0, 0, 0]","[10.5, 10.5, 0.0, 0.0, 0.0, 0.0]","['00101010', '00101010', '', '', '', '']"
2025-11-07T15:03:44.587033+00:00,"[140, 140, 0, 0, 0, 0]","[58, 96, 0, 0, 0, 0]","[10.5, 10.5, 0.0, 0.0, 0.0, 0.0]","['00101010', '00101010', '', '', '', '']"
2025-11-07T15:03:44.684634+00:00,"[140, 140, 0, 0, 0, 0]","[57, 95, 0, 0, 0, 0]","[10.5, 10.5, 0.0, 0.0, 0.0, 0.0]","['00101010', '00101010', '', '', '', '']"
2025-11-07T15:03:44.830883+00:00,"[140, 140, 0, 0, 0, 0]","[56, 94, 0, 0, 0, 0]","[10.5, 10.5, 0.0, 0.0, 0.0, 0.0]","['00101010', '00101010', '', '', '', '']"
2025-11-07T15:03:44.928345+00:00,"[140, 140, 0, 0, 0, 0]","[55, 93, 0, 0, 0, 0]","[10.5, 10.5, 0.0, 0.0, 0.0, 0.0]","['00101010', '00101010', '', '', '', '']"
2025-11-07T15:03:45.074568+00:00,"[140, 140, 0, 0, 0, 0]","[53, 91, 0, 0, 0, 0]","[10.5, 10.5, 0.0, 0.0, 0.0, 0.0]","['00101010', '00101010', '', '', '', '']"
2025-11-07T15:03:45.172119+00:00,"[140, 140, 0, 0, 0, 0]","[52, 90, 0, 0, 0, 0]","[10.5, 10.25, 0.0, 0.0, 0.0, 0.0]","['00101010', '00101001', '', '', '', '']"
2025-11-07T15:03:45.318377+00:00,"[140, 140, 0, 0, 0, 0]","[50, 89, 0, 0, 0, 0]","[10.25, 10.25, 0.0, 0.0, 0.0, 0.0]","['00101001', '00101001', '', '', '', '']"
2025-11-07T15:03:45.416378+00:00,"[140, 140, 0, 0, 0, 0]","[49, 88, 0, 0, 0, 0]","[10.25, 10.25, 0.0, 0.0, 0.0, 0.0]","['00101001', '00101001', '', '', '', '']"
2025-11-07T15:03:45.562080+00:00,"[140, 140, 0, 0, 0, 0]","[48, 87, 0, 0, 0, 0]","[10.25, 10.25, 0.0, 0.0, 0.0, 0.0]","['00101001', '00101001', '', '', '', '']"
2025-11-07T15:03:45.708397+00:00,"[140, 140, 0, 0, 0, 0]","[47, 85, 0, 0, 0, 0]","[10.25, 10.25, 0.0, 0.0, 0.0, 0.0]","['00101001', '00101001', '', '', '', '']"
2025-11-07T15:03:45.805800+00:00,"[140, 140, 0, 0, 0, 0]","[46, 84, 0, 0, 0, 0]","[10.25, 10.25, 0.0, 0.0, 0.0, 0.0]","['00101001', '00101001', '', '', '', '']"
2025-11-07T15:03:45.952122+00:00,"[140, 140, 0, 0, 0, 0]","[45, 82, 0, 0, 0, 0]","[10.25, 10.25, 0.0, 0.0, 0.0, 0.0]","['00101001', '00101001', '', '', '', '']"
2025-11-07T15:03:46.049542+00:00,"[140, 140, 0, 0, 0, 0]","[43, 81, 0, 0, 0, 0]","[10.25, 10.0, 0.0, 0.0, 0.0, 0.0]","['00101001', '00101000', '', '', '', '']"
2025-11-07T15:03:46.195879+00:00,"[140, 140, 0, 0, 0, 0]","[42, 80, 0, 0, 0, 0]","[10.25, 10.0, 0.0, 0.0, 0.0, 0.0]","['00101001', '00101000', '', '', '', '']"
2025-11-07T15:03:46.293291+00:00,"[140, 140, 0, 0, 0, 0]","[40, 79, 0, 0, 0, 0]","[10.25, 10.0, 0.0, 0.0, 0.0, 0.0]","['00101001', '00101000', '', '', '', '']"
2025-11-07T15:03:46.488369+00:00,"[140, 140, 0, 0, 0, 0]","[39, 78, 0, 0, 0, 0]","[10.25, 10.0, 0.0, 0.0, 0.0, 0.0]","['00101001', '00101000', '', '', '', '']"
2025-11-07T15:03:46.585800+00:00,"[140, 140, 0, 0, 0, 0]","[38, 77, 0, 0, 0, 0]","[10.25, 10.0, 0.0, 0.0, 0.0, 0.0]","['00101001', '00101000', '', '', '', '']"
2025-11-07T15:03:46.683404+00:00,"[140, 140, 0, 0, 0, 0]","[36, 76, 0, 0, 0, 0]","[10.25, 10.0, 0.0, 0.0, 0.0, 0.0]","['00101001', '00101000', '', '', '', '']"
2025-11-07T15:03:46.829559+00:00,"[140, 140, 0, 0, 0, 0]","[35, 75, 0, 0, 0, 0]","[10.0, 10.0, 0.0, 0.0, 0.0, 0.0]","['00101000', '00101000', '', '', '', '']"
2025-11-07T15:03:46.927078+00:00,"[140, 140, 0, 0, 0, 0]","[34, 74, 0, 0, 0, 0]","[10.0, 9.75, 0.0, 0.0, 0.0, 0.0]","['00101000', '00100111', '', '', '', '']"
2025-11-07T15:03:47.073278+00:00,"[140, 140, 0, 0, 0, 0]","[32, 72, 0, 0, 0, 0]","[10.0, 9.75, 0.0, 0.0, 0.0, 0.0]","['00101000', '00100111', '', '', '', '']"
2025-11-07T15:03:47.170774+00:00,"[140, 140, 0, 0, 0, 0]","[31, 71, 0, 0, 0, 0]","[10.0, 9.75, 0.0, 0.0, 0.0, 0.0]","['00101000', '00100111', '', '', '', '']"
2025-11-07T15:03:47.317033+00:00,"[140, 140, 0, 0, 0, 0]","[30, 70, 0, 0, 0, 0]","[10.0, 9.75, 0.0, 0.0, 0.0, 0.0]","['00101000', '00100111', '', '', '', '']"
2025-11-07T15:03:47.512000+00:00,"[140, 140, 0, 0, 0, 0]","[28, 69, 0, 0, 0, 0]","[10.0, 9.75, 0.0, 0.0, 0.0, 0.0]","['00101000', '00100111', '', '', '', '']"
